SMILE,frag_likeliness
CCCCCCCCCCCCCCCCCCCC(C)C,1
CCCC(C)CCCCCC(C)C,1
C=C(C)C(CC)CCCCCC,1
CCCCCC(C)CCCC=N,1
CCCCC(C)CCCC,1
C=C(CCCCCCC)CCCCCCCCCCCCCCCCC,1
C=C1C(CC)=CCC1CC,1
C=CCC1CC(C)CCC1C(C)C,1
C=C(C)CC1=CC=CCC=CCCCCC1,1
C=CCCCCCCCC(C)C,1
CC1CC=CCCC1,1
CC1CC=CC1,1
C=CCCCCCC(=C)C=C,1
CCCCCC=CCC(C)=N,1
CCCCCCC1CC(C)CC1C,1
CCCCCC(CC)CC,1
C=CC=CCC,1
C=C(CCC)CCCCCCCC,1
C=C1CC(CC)=CC1=N,1
C=C(CCCCC)CCCCCCCCC,1
C=CCCCCCCCCCCCCC,1
CCCCCCC=CCCN,1
C=C=CCCC(C)(C)C,1
CCC(C)C1=CC(C)C(CC)C1,1
CCC(C)C1C=CC=C1,1
C=C(C)CC1CCCCC1,1
CC1CC(C)C2=CCCC2C1,1
CCCCCCC(C)CC(C)CCC,1
CCC(CC)CC(C)C,1
CCCCCC1CC(C)CC1C,1
C=CC(C)C(C)CCCCCCC,1
CCCCCCCCCCCCCCC(C)C,1
CCCC(CC=N)CCC,1
CCCCCCC1C=CC(C)C1,1
C=C(CCC)CC(C)CCCC,1
CCCCCC(CCC(C)C)CCC(C)C,1
CCC=C=CCCC,1
CCCCCCCCCCC=N,1
C=CCCCCCCCCCCCCCCCCC,1
CC1CCCCCC=CCCCCCCC1,1
CCCCCC(CCC)CCC,1
CCCCCCC1C=CC(C)CC1,1
CCCc1ccc(C)cc1,1
C=C1C=CC(CCCCCCCCCCCC)C1,1
CC1=CC(=N)C=C1,1
C1CCCC1,1
C=C(CCCCCCC)CCCCCCC,1
C=CCC(CCC)C(C)CCCCCCCCC,1
C=C=CC(C)C(=C)CCC,1
C=CCCCCC1CCCC1C,1
C=C(CCCCCCCC)CCC(C)C,1
C=CCCCCC=N,1
C=CC(C)C(C)CCCC(=C)C=CCC(C)C,1
CCC(C)CCCCCCCC(C)C,1
C=C(CCC)CC1CCCCC1,1
CCCC(C)C(C)CCCC(C)C,1
CC(C)CC(C)(C)C,1
CCCC(CC)CC,1
C=C(CCCCCCCCCCCCCCC)CCCC(C)C,1
C=CCC(CCC)C(C)CC,1
CC(C)C(C)CCCC(C)(C)C=N,1
C=CC(=C)CCCCCCCCCCCCCC,1
CCC1CC2CC(CC(C)C)C1C2,1
CC1CC(C)CC(C(C)C)C1,1
CCCCCCCCCCCCC=N,1
C=C(C)CCCCCCCCCCCCCCCCC,1
CCCCCC(C)CC,1
C=CCC(=C)C=C,1
CCCCCCCCCC(C)CCC,1
C=C(CCCCCCC)CCC(C)C,1
C=C(CC)CCCCCCC,1
CC(C)CCCC(C)C,1
C=CCC(C)C(C)CC,1
C=CCCCCCCC(C)CC,1
CCCC(C)C(CC)CCC,1
C=C(C)CC(C)C(C)CCCCC,1
C=C(CCC)C(C)C1CCCCC1,1
CCC(C)CCC1CCCC1,1
C=C(CCCCCCCC)CCCCCCCCCCC,1
C=CCC(=C)C(C)C,1
C=CCC(C)C(C)(C)C,1
CCCCCCCC(C)CCCC(C)CCC(C)CC,1
CCCCCC1=CC(=N)CC1,1
C=CCC(CCC)CCCCCC(C)C,1
CCCC1CC=CCC1,1
CC(C)C(C)C,1
CCC1CC=C(C)CC1C,1
C=CC(=C)CCCCCCCCCCCCC,1
N=CCN,1
CC=CCCCCCCCCCCCC(C)CC,1
C=C(CCCCCCC)CCCCCCCC,1
C=CCCCCCC(C)CCCCCCC,1
C=C(CCCCCCCCC)CCCC(C)C,1
C=CCCCC(C)CCCC(C)=N,1
C=C(C=CCC)CCCCC(C)C,1
C=C1CC=CC(CC(C)C)C1,1
C=C(CC=N)CCCCCCC,1
C=C(CC)C(CCC)CCCCCCCCCC,1
C=C(C)CCCCCCCCCCCCCCCCCCC,1
CC1CCCCCCC=CC=CCCCCCC1,1
CC1=CCCCC=CCCCCCCCCCC1,1
C=C1CCC(CCCCCC)C1,1
CC(C)CCCC(C)CCC(C)C,1
C=C1CCCCCCCCCCCC1,1
CCC1CC(C)C=CC1C,1
C=C(CCCCC)CCCCCCCCCCCCCCC,1
CCCCCCCCCCCCC(C)C=N,1
CCC(C)CC(C)C(C)C,1
C=CCCCC(C)(C)C,1
C=CCCCC(C)CCC,1
CCCCCC(CC)C1C=CC(C)CC1,1
CCCC=CC(=N)CCCCC,1
C=C(CC)CCCCCCCCCCCCC,1
CCCCCCC(C)CCCCCC,1
C=C1C(=C)C(C)CC1C,1
CC(C)CCCC(C)CC=N,1
CC1CCCCCCCCCCCC(C)C1,1
CCCCC(CCC)CC(C)CCC,1
CC1C=CCCCCCCC=CC1,1
CCC(C)(C)CCCC(C)C,1
CC(C)CCCC(C)CCCC(C)CC(C)C,1
C=C1C=CC(CC)=C1,1
C=C(CCC)C(C)CCC,1
C=CCC,1
CCCC(C)C(C)C=N,1
CC(C)CC(C)C,1
C=C(CCC)CCCCCCC,1
CCCCCCCCC(CC)CN,1
CCC(C)CCCC=N,1
C=C(CC)CCCCCCCCCC,1
CCC1CCCC(CC)C1,1
CCCC1CCCC(C)C1,1
CCCCC(C)C(C)(C)C,1
CCCC(C)C1CCCCC1,1
N=N,1
C=C(CCCCCC)CC(C)C,1
C=C(C)CCC(C)CCCCCCC,1
CCCCC(CC)CCC(C)CCC,1
CCCCCCCCCCC(C)CCC,1
CCCCC(CC)CCC(C)C(CC)CCCC,1
CCC(CC)CC(C)CCCCCCCCCCCCCCC(C)C,1
C=C(CCCCC)CC(C)C,1
C=C(C)CC(=C)CCCCC,1
CC(C)CCC(C)C,1
C1=CCC=CC1,1
C=C1C=C(CCCC)CCC1,1
CCC1C=CCC1,1
CC1CC1,1
CCCC(C)CC(C)CC(C)C,1
C=C(CCC)CCCC(C)C,1
CCCCCC(C)CCCCC,1
NCCCCCCCN,1
C=C(CCC)CCCCC,1
C=C(CCCC)CCCCC,1
C=CC(CCCCC)CC(C)C,1
CCCCCCCCC(C)CC,1
C=CCC(C)CCC,1
CCCCCCCC(CC)CCC,1
C=CC(C)CCCCCCCC,1
C=CC(C)CCC,1
CCCCCCCCC(C)CCCCCC,1
CCCCCCCCCCCCCCC(C)CCC,1
C=C(CCCCCC)CCCCCCCC,1
C=C=CC,1
C=C=CC(C)CCCC(CCC)CC(=C)C,1
C=CCCCC(C)C(C)CCC,1
C=C(CCC)CC(C)C(C)CCC,1
C=CC(C)CC(C)CC,1
CCCCCCCCC(CC)CC,1
C=C(CCCCC)CCCCCCCCCC,1
CCC=CCCCCCCCCC,1
C=CC(CCC)CCC(C)C,1
C=CCCCCCCCCC(=C)CCCCC,1
CC1CCCC1(C)C,1
C=CCCCCC1C=CC(=C)C1,1
C=CC(C)C(CCCCCCCCCC)CC(C)C,1
CCCCCCCCCCC(C)CC(C)C,1
C=C(CCCCCC)CCCCCCC,1
C=CCC(C)C(CC)CCCC,1
C=C(C)C1C=CC(C)CC1,1
CCCCCCCC(C)C(C)C,1
C=C(CCCCCCCC)CCCCCCCCC,1
CCCCCC(C)C(C)CCC,1
C1=CCCCCC1,1
C=CCCCC,1
CCC=CCCCCCC,1
C=CCCCC(CCCCC)CC(C)CCCC(C)(C)C,1
CCCC1C=CC(C)=C1,1
C=CCCCCC(C)CCCC,1
CCCCCCC1CCC(C)CC1,1
C1CCC(CCC2CCCCC2)CC1,1
CCC=CCCCCCCC,1
CCCCCCC1C=CCC1,1
C=C(C)CCC(C)CC,1
CCCCCC(C)CCC,1
C=C(CCCCCCCC)CC(C)C,1
Cc1ccc(C(C)(C)C)cc1,1
CCC(C)C(C)CCC(C)C,1
CC=CCCC,1
C1=CCCC=1,1
CCCCC(C)CC(C)CC(C)(C)C,1
CCCCCC(CCC)CCCC,1
CCCC(CCC)C(C)CC,1
CCCC(CC)CC(C)C,1
CC1CCCCC=CCCCCCCC1,1
CCC(C)CCC(C)C(C)C,1
CCC(C)C(C)C(C)C,1
C=CC(=C)CCCCCCCCCCC,1
C=CCCCCCCCCCCC(C)CC,1
C=C(C)C1CCCCCCC1,1
CCCCCC(C)CCCC,1
CCCCCCCCCC(CCC)CCC,1
CC(C)C1C=CC(C)(C)CC1,1
CCCCCC(C)C(C)CCCC,1
CCCCCCCC(CCCCC)CCCCCCC,1
CCCCCCCC1=CC(C)C=C1,1
C=C(CCC)CC(C)CC,1
CCCCCCCCC1CCC(C)C1,1
CCCC(C)C(CC)CC1=C=C=CC1=N,1
C=C(CCC)C(C)CCCCCCCC,1
CCCCCCCCCC(CC)CC,1
CCCCC(CCC)C(C)C,1
C=C(CC)CCCCCC,1
CCCCC(C)(C)CCC,1
CC1=CC(C)CC=CCCC=CCCCCCC1,1
C=C=CCCC=C=C,1
C=C(C)CC(C)C(=C)CCC,1
CCCCCCCCCCCCC(CCC)CCC,1
C=C(CC(C)(CC)CCCC(C)C)C(C)C,1
C=CC(=C)CCC(C)CC,1
C=CCC1CC(C(C)C)C=CC1C,1
CC1CCCCCCCCCCCCCCC1,1
CC(C)CC1CCC(CC(C)N)C1,1
CCCCCCCCCC(C)C,1
C=CCCCCCC(=C)C,1
CCCCC=C=N,1
C=C(C)CCC(CC)C(C)CCC,1
C=CC(C)C(C)CCN,1
C=C=CCCCCCCCCCC(C)CC,1
CCCCC1C=CC(C(C)C)CC1,1
CCCCC(C)CCC,1
C=C(C)CCCCC,1
C=C(CCC)C(CC)CCCC,1
CCC1C=CCC(C)C1,1
CCCCCCCCC(C)CCC,1
C=C=CCCCCC=C,1
CCC(C)(C)CCCC(C)CCCC(C)CCCC(C)C,1
C=C(CCC(C)C)CC(C)C,1
C=C(C)CCCC(C)CC,1
CCCC(C)CCC(C)C(C)CCC,1
CCC(CC)C(C)C,1
CCC(C)CC(C)C,1
CCCCCCCCCCCCCCCN,1
C=C1CCCCC1C,1
CC1CCC(C)C1,1
C=C(C)C(=C)CC,1
CCCCCC1C=CC(=N)C1,1
CC(C)CC1CC(C)CC1C,1
CCCCC1=CC=CC1,1
C=CCCCC1=CC(C)CC1,1
CCC=C=CCCC(C)CCCCC,1
CCCCCCCCCCCC(C)CCC(C)C,1
CCCC(C)CCC=N,1
CC1CCCC1C,1
CCCCCC1CCC(C)C1,1
C=C(CCC)CC1=CC=C(C)CC1,1
CCCCCCCCC(C)CCCC,1
C=C(CCC(C)C)C(C)CCC,1
CCCCCCCCC(C)CCC(C)C,1
C=C(CCCC)C(C)C,1
C=C(C)CCCC(C)C(C)C,1
CC(C)CCCCCCCCCCCCCCC(C)CCC(C)C,1
CCCC(CCCC(C)C)CC(C)C,1
CC(C)CC1CC(CC(C)C)CC(CC(C)C)C1,1
CCCCCCC(CC)C(C)C,1
C=CCC(=C)CC(C)CC,1
C=C(CCC(C)C)C(C)(C)C,1
C=CCCCCCCC=C,1
CCCCC(CC)CC,1
CCCCCCC=CCCCC(C)C,1
CCCCCCCC1CC(C)CC1C,1
CC(C)C(C)CCC(C)(C)C,1
C=C(CCC)C(=C)CCC,1
CCCCCC(C)C(C)(C)C,1
CCCCCCCCCCC(C)C=N,1
CCCCCCCCCCCCCCCCCCC(C)CCC,1
CCCCC(C)=N,1
C=CC(CC)CCCCCCCC,1
C=C(C)CCCCCCCCCC,1
C=CC(C)(C)CCCC(C)CCCC(C)C,1
CC1CC(C)CC(N)C1,1
C=C(CCCC)CCCC(C)C,1
CCCCCCCCC(C)C=N,1
CCCCC(C)C(C)C=N,1
C=C1CC=CC1,1
C=CCC(CC)CCCCCCC,1
C=C(CCCC)CCC1CCCCC1,1
CCCCCCC(CCCCC)CCCCC,1
C=C(C)CCCC(C)CCCC(C)CCC,1
CCCCCCCCCC(C)CCN,1
CC=CC(C)CCC,1
CCCCCCC1CCCC1,1
C=C=C(CCC)CCC(C)C,1
CCC(C)C(C)C=N,1
C=C(C)CC(C)(C)CCCC(C)CC,1
CCC=CCCCC(C)CC,1
C=CC(C)C1CCC(=C)CC1,1
C=CC(CCC)CCC,1
CCCCCC1CC=CC(CCC)C1,1
C=C(CC)CCC(C)C,1
C=CCCCCCCCCCC(=C)C,1
CCCCCCCCC(C)N,1
C=C(C)CC(C)(C)CC,1
CC(C)C(C)C(C)C(C)C(C)(C)C,1
CCCC1=C=C=C(C)C=C1,1
C=C1C=C2C=C(C)CCC2CC1,1
CCCC(C)CCCC(C)(C)C,1
C=C(CCCCC)CCCCCCCCCCC,1
C=CCCCCN,1
CCCC(C)CCC(C)C,1
CC1C=CC(C(C)C)C1,1
CCCCCCCCCCC(C)CC,1
CC1CCC(C)CC1,1
CCC(CCC(C)C)C(C)C,1
CCC(C)CCCCCCC(C)=N,1
CCCCC(CC)C1CCCC1,1
CCCCCCCC(C)CCCCCC,1
CCCCCCC1=CC=CC1,1
CCCCCC(C)CCCC(C)CCC(C)CC,1
CCCC=CCCC(C)CCCCCCCCC,1
CCCC(C)CC(C)(C)C1CCC(C)C2CCC(C)C2C1,1
C1=CCCCC1,1
C=CCC(C)C(C)CCC,1
C=CC(C=C)CCCCC,1
C=C1CCCC1CCCCCCCC,1
CCCCCC(C(C)C)C(C)CC(C)C,1
CCCCCC(C)C=N,1
CC1=CC(C)C(CCC=N)C1,1
CCC(C)C1CCC(C)CC1,1
C=CC(C)CCCC(C)(C)C,1
CCC(C)C=N,1
C=C(C)CC(CCCCC)CC(C)CCC,1
CC(C)CCCCCCCCC(C)C,1
C=CCC(C)(CCC)CCC(=C)CCC,1
C=CCCCCCCCCCCCCCC(C)C,1
C=C(CCCC)CCCC,1
C=C(CC)CCCCC,1
C=CC(C)(CCCC(C)C)CC(C)CCC,1
CCCCCC(CC)CC(C)CCC,1
C=C(C)CCC1C=CCCC1,1
CCCCC1CCCC(C)C1,1
C=C=CCCC(C)CCCC(C)C,1
CC=CCCCCC(CC)CN,1
CCCCCCCCCCCCCCCCCC(C)CCCC,1
CCC(C)CC1C=CCCCCC1,1
CCCCC(C)C(C)C,1
CC1CC=CCCC=CCCCCC(C)C1,1
CC1CCCCCCCCCCCCCC1,1
CCC(C)(C)CC,1
CCCC(C)CCCCC1=CC=CC1,1
CCCCCCC(CCC)CCN,1
C=C1CCCC(CCCCCCN)C1,1
CCCC1=C=C=C(C)CC1,1
CC(C)CCCC(C)CC(C)C,1
CC1=CC=CC1C,1
C=C(C)CCCCCCCCCCCCCC,1
C=C(C=CCC(C)C)CCCC(C)CCCCCC,1
C=CC(CC)CC(C)C,1
CC1=CC(C)CC1,1
C=C(CCCCCCC)CCCCCCCCCCC,1
C=CCC(C)CCCC=CCC,1
CCCCC(CC)CCCC,1
C=CC(=C)CC(C)C,1
C=C(CC)CC(C)(C)C,1
C=CC(CN)CCCCCCCCCCC,1
CC(C)C,1
C=CC(C)C(C)CC,1
C=CCCCCCCCCC,1
CCCCCCCC(CC)CC,1
CCC=C=C=C=CCCCCC,1
C=CCC(=C)CCCCCCCCCCCCCCCCC,1
C=CCC(C)CCCCCCC,1
CC1=CC(C(C)C)CC(C)C1,1
CCCC(C)CCCCC1CCCCC1,1
C=CC1(C)CCCC(CCCC(=C)C)C1,1
CCCCCCCCCCCCC,1
CCCC(C)CCCCC1C=CCCC1,1
CC1=C=CC(C(C)C)CC1,1
CCCCCCCCCCCC(C)CCC,1
CCCCCCCCCCCC(C)CCCCCCC,1
CCCCCCCCCCCC(C)CCCC,1
C=C(C)C(C)C,1
CCCCCC(CCCCC)CCCC(C)C,1
CCCCCCCCCCCCCCCC(C)C,1
CCCCCC(C)CCCC(C)C,1
C=C=C=CCCC(=C)CCCC(=C)C,1
CCCC(CCC)CCC,1
CCCCCC=N,1
CCCCCC1C=C(C)CCC1,1
C=C1C(C)CC(C)C1C,1
CC1=CC(C)CCC=CCCCCCCCC1,1
CCCCCCCCCN,1
CCCCC1CC=C(C)C1,1
C=CCC(C)CCCCC,1
CCCCC(C)CCCC1CCCCC1,1
CCCCCCCCCCCC(C)C(C)C,1
CCCCC(C)CC(C)C,1
CCCC(C)(C)CC,1
CCC(C)CC1CC=CCCCC1,1
CC(C)C1CCCCC1,1
C=C(CCC)C(C)CC(C)C,1
CCCCCC1C=CCC1,1
C=C(C)C(C)CCCCCCC,1
C=CC(=C)C(C)C,1
C=CC(C)CCCCCCCCC,1
C1CC1,1
CCCC(C)C(CC)CC,1
CCC(C)CCC1=CC=CC1,1
CCCCCCCCCCCCC(C)CC,1
C=C(C)CC,1
C=C(CCC)CCCC(C)CCCC(C)C,1
CCC=CCCCC(C)CCC,1
CCCCCC1C=CC(C)C1,1
C=C(CC)C(C)C,1
C=C(CCC)CCCCC(C)CCC,1
CC(C)CC1CC(C)CC(C)C1,1
CCC(C)C(C)CCCC(C)CCCC(C)C,1
CCCCCCCC(C)CC(C)CCC,1
CCCCCCCCCCCC(C)CCCCCCCC,1
CCCCCCC=CC(C)CC(C)C,1
CCC1=CC(=N)C=C1,1
CCC(C)CCCC(C)C,1
C=CC(C=N)CC,1
C=C(CCC=N)CCCCCC1CCCCC1,1
CCCC=CC(CCC)CCC,1
CCCCCCCCC(=N)C(C)C,1
C=CC(C)(C)CC,1
C=C(C)CCCC1CCCCC1,1
C=C(CCCC)CCC(=N)CCCC,1
C=CCCC(=C)CCC1CCCCC1,1
CCCCCCCCC1C=CCC(C)=C1,1
C=C(CCC)C1CCC(C)(C)CC1=C,1
C=CCC(CC=N)CCC,1
CCCC(C)CC(C)CCC,1
C=C1C=C=C=C1CCCCC,1
C=C(CCCCCC)C(C)CC,1
C=C1C=CCCC1CCCC,1
CCCC(C)CC(CCC)CC(C)C,1
CCCC(C)C(CC)CC(C(C)C)C(C)CC(C)C,1
C=CCC1=CCCC=C1,1
CCCCC=N,1
C=CCCC1CCCCCCCCCCC1,1
CC1=CC(C)CC(CN)C1,1
C1=CC(CCC2CCCCC2)CCC1,1
C=C1C=CC=C1CCCC,1
C=CC(C)CC1CCCCC1,1
C=C=C=CCCCCCCCCC,1
CCCCCCCCCCCC(C)C,1
CCCCCCCCCCCCCC(C)CCCCC,1
CCCCC(CC)CC(C)CCC,1
C=C=CC(C=N)CCCCCCC,1
CCCC(C)CCC(C)CC,1
C=C(CC)CCCC(C)(C)CC,1
C=C(C)CCC(CC)CCCC,1
CCCCC,1
C=C1CCCC(CCCCC)C1,1
CCC(C=N)C(C)C,1
CC(C)CCC(C)CCC(C)C,1
C=C=CCCCCCCCCC,1
CCC(C)C1CCCCC1C,1
C=C(CCC)CC(C)C,1
CCCC(C)C(C)CC(C)C,1
CC1CCC(C)(C(C)C)CC1,1
C=C1CCCC(CCCCCCC)C1,1
CC(C)CC(C)C=N,1
CCCC1CCC(C)C1,1
C=C(CC(C)C)C(C)CC,1
CC(C)CC(=N)CCCC1CCCCC1,1
CCCC=CCCCC,1
C=C(CCCC)C(CC)CC,1
C=C(CCC)CCCCCCCCC,1
CC1=CCCC(C)C1,1
C=C(C)CCCCCC,1
C=CCCC(C)CCCCCC,1
CCCC(CCC)CC(C)C,1
C=CCCC(CCC)CC(C)CCC,1
C=C1CC=C(C(CCC)CCC)CC1,1
C=C(CCCCCCCCCCC)CCC(C)C,1
CCCC(CC=N)C(C)CC,1
CC(C)C(=N)C(C)C,1
CCC=CCCC,1
CCCCCCCCCCC(C)CCC(C)C,1
C=CCC1CCC=C1C,1
C=CCC(=C)CCCC(C)C,1
C=C(CCC)CC(C)CCCC(C)C,1
CCCCCC1CCCC1C,1
CCC(=N)CCCC(C)(CC)CN,1
C=CCC(C)CC1CCCCC1,1
C=C(CCCC(C)C)CC(C)CC,1
C=CC(C)CCCC,1
CC1C=CC(C)C1,1
C=C(C)CN,1
C=CC(CC)C(=C)CCC,1
C=C(CC)C(=C)CCCC(C)CC,1
CC(CCCC(C)(C)C)CC1CCC(C)C1,1
CCCCCCCCC(C)C,1
C=C(C)CCCCCC(C)C,1
CCCCC(CC)CCC(C)C,1
C=CCC(CCC)CCC,1
CCCC(CC)CCN,1
C=CCC1C=CCCC=CCCCCC1,1
C=C=C=CC1CC1CCC,1
C=C(CCC)CCCCCCCCC(=C)CCC,1
CC1C=CC(C)CC1,1
C=CCCCCCCC,1
CC1CC(C)NC(C)C1,1
CCC(CC)CC,1
CC(C)CCCC(C)CCN,1
C=C(CCCC)CCC(C)CC,1
C=CCCCC=CCC,1
C=CCCCCCCC=CCCCCCCCC=C,1
CCCCCCCCCCCCCC(C)C,1
C=CC(C)CCCCC,1
CCCC(C)CCCC(C)C,1
C=CCC(CCC)CC(C)CCCC(C)(C)C,1
CCCCCC=CC(C)C,1
C=C1CCC(C(C)=N)CC1,1
C=C(C=CCC)CCCC1CC=CCC1,1
CCCCCCCCCCCCCCN,1
C=CCCCC(=C)CCCCCC,1
CCCCCC(CCCCC)CC(C)CCCC(C)(C)C,1
CCCCCC1CCCC(CCCCC)C1,1
C=C=CCCCCCCCCCCCCCCCC,1
CCC(C)CC(C)CCC(C)C,1
CCCC(C)CCCC(C)(C)CC,1
C=CC(=C)CC1CCC=CCCC1,1
C=C(CCCCCCCCCC)C(C)C,1
C=CCC(=C)C(C)CCCCCCCC,1
C=CCC(C)CC,1
CCCC(C)C(C)CCC,1
C=CC1CC1CCCCC,1
CCCCC1=CC(C)CC=CC1,1
C=C(CC)CCCCCCCCCCC,1
C=C(C)CCCC(C)CC(CCC)CCN,1
C=C(C)CCCC(C)CC(CCC)CCC,1
C=C(CCCCC)CC1C=CCCC1,1
C=C(CCCCCCC)CCCCCCCCC,1
CC(C)CC=N,1
CC1CCCC(N)C1,1
C=C(CC)CC,1
C=C(C)CCCCCCCC=CCCC=C=C=CCC,1
C=C(CCCCCCCCCCC)CC(C)C,1
C=CC,1
CCCCCCCCC(CCC)CCC,1
CC1CCC(CCCCCCCC=N)C1,1
C=CCC(=C)C(CCCCCCCCCC)C(C)C,1
CCCCCCCCCCC(C(C)C)C(C)CCC,1
CCC(C)C(C)CC,1
C=CC(C)CC(CCC(C)CC)CCC(C)CC,1
CCCCCCCCCC=N,1
CCCCCCC(CN)CN,1
CC1CCCCCCC=CCCCCCCC1,1
C=C(C)CCC(C)CCC,1
CC1C=CCCC(C)CCCCCCCCCCC1,1
C=CCCC(=N)CCCC(C)CC,1
C=C(C)CCCC(C)C,1
CCCCCCCCC=C=CCCCCCCC(C)CCC,1
CCCCC(C)C(C)(C)CC(C)CC(C)C,1
C=C(CC=N)CCCC,1
CCCCCCCC(CCCCCCC)CC(C)C,1
C=CC(C=C)CCCCCCCC,1
CCCCC1=CN=C=C1,1
CCCC(C)CCC(CCC(C)CCC)CC(C)CCC,1
C=CCCC=C,1
CC(C)CCCCCCC(C)C,1
CCC(C=N)CC,1
C=C1C=CCCCCCCCCC=CCCC1C,1
C=CC(C)C(C)(C)C,1
C=C(CCCCCCCCC)CCCCCCCCC,1
CC=CCCCCCCCCC,1
CCC1=CCC(C)CC1C,1
CC(C)CCCC(C)CC(C)(C)C,1
CCC(C)(C)CCC(C)(C)CC,1
CCCCC=CCCCCCCCCCCC,1
CCC(C)C(C)CCCC(C)C,1
CCCCCC(CC)CCC,1
C=C(CCCCCCCCC)CCCC(C)CCCC(C)C,1
C=C(CCC=CCCCC)C(C)C,1
CCCCCCCCCC(C)CC,1
C=N,1
CC=C=C=CCC,1
C=CC(C)(C)CCC(C)(C)CC,1
CC1=CCC(C)C1,1
C=C(CC)CC1CCCCC1,1
CC(C)CCCCCCCC(C)C,1
C=C(C)C1=CCC(C)C(C)C1,1
CCC(C)C(C)C,1
C=CCCCCCCCCCCCCCCC,1
CCCCCCC(C)(C)C,1
C=C1C=C(C)C(CCCC)=C1,1
CCCCCC(CCCCC)CCCCC,1
CC1CCCCCCCCCCCCCCCC1,1
C=C(C)C(=C)CCCC,1
CCCCCC(C)C(C)C,1
C=C(CCCC(C)C)CC(C)C(C)CCCC(C)C,1
CC(C)CCC(C)CC(C)C,1
C=C1CC(C)CC(CCCC)C1,1
C=C(C)CCCCC(C)C,1
C=C(C)C,1
C=C(C)CCCC(=C)C(C)C,1
C=CC(C)C=C,1
CCCCCCCC(C)CCC(C)C,1
C=CCCC(C)CCCC(C)(C)CC,1
C=C1CCC(=C)CC1,1
CC1CCCC1,1
C=C(C)CC(C)CCCC(C)C=N,1
CCC(C)CCC(C)CCCC(C)C,1
C=CCCN,1
CCCCC1C=C(C)CCC1,1
C=C(CC)CC(C)CC,1
C=C(C)CCC(=C)CCCCCCC,1
CCCCC(C)CC(C)CCC,1
CC,1
C=CCCC(=C)CCCCCC,1
CCCC(C)CCCCCCCCCCCCCC=N,1
C=C(CCCCC)CCCC(C)CCC,1
C=CC(C)CC(CCCCC)CC(=C)C,1
C=C(CC(C)C)CC(C)(C)C(C)CCCC,1
C=CC(CC)CCC(C)CCC,1
CC(C)C1C=CCCC1,1
C=CCCCCCCCCCCCCCC,1
CC(C)CC1CCCC(C)C1,1
C=CCCC(=C)CCCCCCCCCCCCC,1
C=CCCCC(C)CCCCC,1
C=CCC(C)CCCC(=C)C,1
CCC(C)C(C)C(C)C(C)CC,1
CCCCCCC1CCC(CC(C)C)C1,1
C=C(C)CCCC(CC)CCC,1
CCCCCCCCCCC(C)CCCC(C)C,1
CCCC(CC)CCCC(C)C,1
C=C(CCC)CCCCCCCCCCCCCCCCCC,1
C=C(CCCCCC)C(C)C,1
C=C(CCCC)CC1CCCCC1,1
CCCCCCCCCC1=CCC(C)C1,1
CCCCCCCCC=N,1
CCCC(CC)CC=N,1
CC(C)CCC1CCCC1,1
C=C(C)CCCC(=C)CCN,1
CCC(C)CCC(C)CC(C)C(C)CCC(C)CC,1
CC(C)(C)C,1
C=C(C)CC(C)(C)C1CCC(C)CC1C,1
C=C(CCCCC1CCCCC1)C(C)C,1
CCC(C)CCC(C)C,1
CC(C)C(C)C=N,1
C=C(C=N)CC,1
CCCCCCC1CCCCC1,1
C=C(C)CC(=C)CCCCN,1
C=CCCCCC=C,1
CC(C)C(C)CCC1CCCC1,1
CCC1CC(C)CC(C)C1,1
CCCC(C)CCC,1
C=C1C=C(CCCCC)C(C)C1,1
C=CCCC(C)CC,1
C=CC(C)C(C)CCC,1
CCCCCCCCCCCCCC(C)CCCC,1
C=C(CCCCC)CCCC(C)C,1
CCCCCCCCCCC(C)C,1
CCCCCC=CCC(C)C=N,1
CCCCCCCC(C)C1CC1,1
CCCCCCC(C)CC,1
C=CC(C)CCCC(C)CC,1
CCCCCCCCCCCC(CC)CN,1
CC1C=CCC=CC1,1
C=C(C)CCCC(C)CCC,1
CCCCCCCC(C)C(C)CC,1
C=CCCCCCCCCCCC,1
CCCCC1CC1CCCC,1
C1=CCCC=C1,1
C=C(CC)CCC(C)CC,1
C=C(CCCC)C(C)CC,1
CCCCCCCC(C)CCCC,1
C=CCC(CC)CCC,1
CCCCC(CC)C(C)CCC(C)CC,1
CCCC(C)CC=N,1
CCCCCCCC1CC1CC,1
C=C(CCC)CC(C)C1CCCCC1,1
CCC1CCC(CCCC(C)C)CC1,1
C=C(CN)CCCCCCCC(C)C,1
C=C=CCCCCC,1
C=C(CCC)CCC(C)C,1
CCCCCC(C)CC(C)CCC,1
CCCCCCC1CC=CCC1,1
CCCC(C)C(C)CC,1
CCCC=CCCCCCC,1
CC(C)CCCC1=CC=CC1,1
CC(C)(C)CC(C)(C)CC(C)(C)C,1
C=CCCCCCC(C)C(CC)CC,1
CCCC(C)CC(C)CCCC(C)C,1
C=C(C)C1=CNN=C=C1,1
CCCCCCCCCC(C)CCCCCC,1
CC(C)CC(C)CC(C)C,1
C=CCCC(C)C,1
CCCCCC(CC)C(C)C,1
CCCCCCCCCCCCCCCCCC(C)CCC(C)CC,1
CCCCCCC1CCCC(C)C1,1
CCCCCCCCCC(C)CCC(C)C,1
